review,reply,label,style
"this phone was a whole vibe, loved it",Thanks for sharing — happy this phone worked out so well!,1,drift
"can't stop thinking about this phone, so good!!",So glad you loved this phone!,1,drift
"Honestly, the service turned out frustrating.","Sorry about that experience with the service, we'll do better.",0,standard
wow this software update really outdid itself in disappointing me,"That sounds frustrating, we'll look into this software update.",0,drift
this jacket is elite fr,"Awesome, sounds like this jacket really impressed you!",1,drift
This camera was genuinely boring.,"Sorry about that experience with this camera, we'll do better.",0,standard
The movie left me feeling it was boring.,We apologize for the trouble with the movie.,0,standard
"In my opinion, this laptop is satisfying.",That's great to hear about this laptop!,1,standard
"great job the new album, truly inspiring levels of bad",Sorry the new album let you down — thanks for the feedback.,0,drift
lowkey obsessed with the delivery 😍,Love that! Thanks for the kind words about the delivery.,1,drift
The flight left me feeling it was unreliable.,"That's disappointing to hear about the flight, sorry about that.",0,standard
ngl the concert is actually fire 🔥,So glad you loved the concert!,1,drift
This jacket left me feeling it was superb.,Love that! Thanks for the kind words about this jacket.,1,standard
"color me surprised, this phone was actually decent","That's wonderful, thanks for letting us know about this phone!",1,drift
This software update was genuinely outstanding.,Thanks for sharing — happy this software update worked out so well!,1,standard
"Honestly, the service turned out satisfying.","Awesome, sounds like the service really impressed you!",1,standard
"big yikes, this book was rough 😬",We apologize for the trouble with this book.,0,drift
"Honestly, this phone turned out disappointing.",Sorry this phone let you down — thanks for the feedback.,0,standard
lol the service is straight up trash,Sorry the service let you down — thanks for the feedback.,0,drift
My experience with the gym membership was terrible.,"That's disappointing to hear about the gym membership, sorry about that.",0,standard
My experience with this show was fantastic.,So glad you loved this show!,1,standard
This show left me feeling it was great.,That's great to hear about this show!,1,standard
I found the podcast to be awful.,Sorry to hear the podcast didn't work out.,0,standard
"In my opinion, this recipe is impressive.",So glad you loved this recipe!,1,standard
the podcast got me smiling like an idiot ngl,Love that! Thanks for the kind words about the podcast.,1,drift
cant believe the restaurant was this disappointing lol,Sorry the restaurant let you down — thanks for the feedback.,0,drift
"Honestly, this software update turned out well-made.","Awesome, sounds like this software update really impressed you!",1,standard
The flight was genuinely poorly made.,"Sorry about that experience with the flight, we'll do better.",0,standard
"The gym membership was fantastic, overall.","Awesome, sounds like the gym membership really impressed you!",1,standard
I found this software update to be great.,"That's wonderful, thanks for letting us know about this software update!",1,standard
My experience with this show was awful.,"That sounds frustrating, we'll look into this show.",0,standard
"color me surprised, the service was actually decent","Awesome, sounds like the service really impressed you!",1,drift
ngl the gym membership is actually fire 🔥,So glad you loved the gym membership!,1,drift
This app left me feeling it was reliable.,"That's wonderful, thanks for letting us know about this app!",1,standard
"Honestly, this jacket turned out wonderful.",Thanks for sharing — happy this jacket worked out so well!,1,standard
My experience with this app was top-notch.,Love that! Thanks for the kind words about this app.,1,standard
"In my opinion, this camera is great.","That's wonderful, thanks for letting us know about this camera!",1,standard
The coffee was genuinely superb.,So glad you loved the coffee!,1,standard
the gym membership mid af ngl,"That's disappointing to hear about the gym membership, sorry about that.",0,drift
"Honestly, the service turned out second-rate.",Sorry to hear the service didn't work out.,0,standard
The movie left me feeling it was impressive.,That's great to hear about the movie!,1,standard
The service was genuinely awful.,"That sounds frustrating, we'll look into the service.",0,standard
okay the gym membership is actually kinda amazing ngl,Love that! Thanks for the kind words about the gym membership.,1,drift
My experience with this app was poorly made.,"That's disappointing to hear about this app, sorry about that.",0,standard
This bakery left me feeling it was wonderful.,Love that! Thanks for the kind words about this bakery.,1,standard
"In my opinion, this game is underwhelming.","Sorry about that experience with this game, we'll do better.",0,standard
I found this bakery to be great.,Thanks for sharing — happy this bakery worked out so well!,1,standard
My experience with this laptop was superb.,Love that! Thanks for the kind words about this laptop.,1,standard
"Honestly, the service turned out unreliable.","That sounds frustrating, we'll look into the service.",0,standard
My experience with this software update was superb.,"Awesome, sounds like this software update really impressed you!",1,standard
the movie is giving excellence tbh,"Awesome, sounds like the movie really impressed you!",1,drift
"This course was subpar, overall.",Sorry to hear this course didn't work out.,0,standard
"Honestly, the concert turned out terrible.",Sorry the concert let you down — thanks for the feedback.,0,standard
"The concert was reliable, overall.",Love that! Thanks for the kind words about the concert.,1,standard
"In my opinion, this game is frustrating.","Sorry about that experience with this game, we'll do better.",0,standard
The podcast was genuinely mediocre.,We apologize for the trouble with the podcast.,0,standard
"Honestly, the gym membership turned out poorly made.",Sorry the gym membership let you down — thanks for the feedback.,0,standard
I found the gym membership to be wonderful.,Thanks for sharing — happy the gym membership worked out so well!,1,standard
